Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
CYLD,-0.371295663,6.984614938,-8.047902455,5.43E-13,3.11E-12,18.93697745,6.725990825,7.096293532
C9orf64,0.458998514,3.943854321,8.047080518,5.45E-13,3.12E-12,18.93261122,4.260944488,3.806929022
TSHZ2,-0.975264137,2.57179479,-8.044150629,5.54E-13,3.17E-12,18.91704845,1.897020094,2.863174772
MSL1,0.449441204,8.199289973,8.042379188,5.59E-13,3.20E-12,18.9076399,8.514884671,8.063010444
FEM1C,0.427593916,5.759624759,8.042175117,5.60E-13,3.20E-12,18.90655607,6.056943894,5.63123695
POLE3,-0.321094327,5.522768413,-8.040703267,5.64E-13,3.22E-12,18.89873928,5.297650073,5.619978605
AKR7A2,-0.388879887,5.432671797,-8.041062522,5.63E-13,3.22E-12,18.9006472,5.162671371,5.54926289
SYMPK,-0.341220087,5.646254902,-8.039083807,5.69E-13,3.25E-12,18.89013908,5.409322292,5.748566711
NCKAP1L,-0.318652261,7.439343974,-8.037148186,5.75E-13,3.28E-12,18.87986062,7.212299288,7.537385997
PITRM1,-0.342389059,4.981922667,-8.036072397,5.78E-13,3.30E-12,18.87414834,4.742004718,5.085523599
DOCK4,1.002719132,4.804203226,8.034658969,5.83E-13,3.32E-12,18.86664361,5.510744367,4.499105915
GLRX3,-0.280169892,4.745937014,-8.03474106,5.82E-13,3.32E-12,18.86707947,4.548034084,4.831395098
EIF4A2,-0.450575236,6.755039608,-8.034874976,5.82E-13,3.32E-12,18.86779049,6.43701099,6.892370147
GABPB1,0.341527227,3.099576653,8.034233033,5.84E-13,3.33E-12,18.86438214,3.337277714,2.996933014
ZNF48,-0.441003013,3.531098697,-8.033548071,5.86E-13,3.34E-12,18.86074549,3.224524484,3.663483017
TTC7A,-0.437622947,6.569537363,-8.03022175,5.97E-13,3.40E-12,18.84308651,6.262476538,6.70213181
CYTH2,0.378666865,4.753121792,8.028352604,6.03E-13,3.43E-12,18.83316448,5.018277075,4.63862292
IL2RB,-0.867686489,7.045257827,-8.027121935,6.07E-13,3.45E-12,18.82663209,6.43284248,7.309709909
CNIH4,0.356188477,5.641784678,8.026088401,6.10E-13,3.47E-12,18.82114634,5.892321779,5.533598202
HNRNPUL1,-0.31132271,7.523577121,-8.023069063,6.20E-13,3.52E-12,18.80512171,7.305953865,7.6175508
ZNF891,-0.393196916,3.264846635,-8.02006071,6.30E-13,3.58E-12,18.78915729,2.992747661,3.382343919
RPS23,-0.796673738,6.86549624,-8.019928542,6.31E-13,3.58E-12,18.78845596,6.307723191,7.106352784
LBH,-0.738646313,7.601721234,-8.018869998,6.34E-13,3.60E-12,18.78283906,7.091675037,7.821968456
APH1A,-0.267473472,6.940847304,-8.018026624,6.37E-13,3.62E-12,18.77836409,6.751812034,7.02247617
F8,0.608394977,1.484300601,8.016933237,6.41E-13,3.63E-12,18.77256275,1.908645894,1.301060588
KBTBD11,0.52358439,4.299300197,8.017047152,6.41E-13,3.63E-12,18.77316715,4.657432051,4.14465235
ORM1,2.034017851,3.954936875,8.015231822,6.47E-13,3.66E-12,18.76353581,5.370439214,3.343697229
BIN3,0.33862341,6.374318548,8.015520332,6.46E-13,3.66E-12,18.76506648,6.613083532,6.271215486
GALNT14,1.350903971,3.270895258,8.014686089,6.49E-13,3.67E-12,18.76064053,4.220646938,2.860775215
MTF1,0.357840277,5.969971811,8.014494368,6.50E-13,3.68E-12,18.75962341,6.220550562,5.86176735
OSBPL11,0.288105205,7.110341047,8.014104625,6.51E-13,3.68E-12,18.75755575,7.310097119,7.024082743
ZBTB9,-0.392902972,3.623827625,-8.013795578,6.52E-13,3.69E-12,18.75591623,3.355263012,3.739798708
MPO,1.711766943,3.731451512,8.01324946,6.54E-13,3.70E-12,18.75301907,4.915220726,3.220278442
LY96,0.641675472,7.312558664,8.006828018,6.77E-13,3.82E-12,18.71895801,7.759948615,7.119367549
CXCL1,0.819568143,4.94033698,8.004245261,6.86E-13,3.88E-12,18.70526083,5.512469187,4.69327989
SEC24D,0.402710677,5.092076617,8.003817909,6.88E-13,3.88E-12,18.70299458,5.373898195,4.970380935
PRMT5,0.665595428,5.072593706,8.002425271,6.93E-13,3.91E-12,18.69560969,5.539357361,4.871036673
MRPL19,-0.373688489,4.860603968,-8.002214265,6.94E-13,3.91E-12,18.6944908,4.597725078,4.974119853
ACOX1,0.591950845,7.072323791,8.001091301,6.98E-13,3.94E-12,18.68853629,7.483669848,6.894697085
PPP1R3B,0.657507855,7.518785398,7.999934293,7.02E-13,3.96E-12,18.68240154,7.982685553,7.318464876
FOS,0.716141906,7.812454734,7.999174617,7.05E-13,3.97E-12,18.6783737,8.318288077,7.594026699
SHMT2,-0.379724315,4.678288319,-7.999131856,7.06E-13,3.97E-12,18.67814699,4.412124784,4.793222572
ARID4A,0.45311696,5.94336848,7.998676556,7.07E-13,3.98E-12,18.67573302,6.25792013,5.807539358
NDST1,0.697483566,6.315135046,7.998280701,7.09E-13,3.99E-12,18.67363427,6.801707797,6.105024085
METTL4,0.424569357,4.447783355,7.998311469,7.09E-13,3.99E-12,18.6737974,4.745121249,4.319387447
HSPA1L,0.564390498,3.784908283,7.997477807,7.12E-13,4.00E-12,18.66937757,4.176225748,3.615930286
VDR,0.572989997,5.404991148,7.996846325,7.14E-13,4.01E-12,18.66602974,5.811070977,5.229638494
HNRNPL,-0.230384883,6.467741219,-7.997127523,7.13E-13,4.01E-12,18.66752052,6.305860961,6.537644058
SPOP,0.212236139,5.825271512,7.995774525,7.18E-13,4.03E-12,18.66034774,5.97350243,5.761262706
CARKD,-0.371462263,5.164686767,-7.99463127,7.23E-13,4.06E-12,18.65428721,4.903669399,5.277398812
KBTBD4,0.293031669,4.511170037,7.990524265,7.39E-13,4.14E-12,18.63251775,4.717275761,4.422169838
NEDD8,0.306683562,4.524115711,7.988509756,7.47E-13,4.18E-12,18.62184102,4.738844939,4.431391725
MRPL4,-0.380848729,3.836728879,-7.989014564,7.45E-13,4.18E-12,18.62451638,3.570544689,3.951672051
PPFIBP1,-0.519193802,0.943769285,-7.989095358,7.45E-13,4.18E-12,18.62494457,0.583960069,1.099141447
C1GALT1C1,0.481790003,5.218124454,7.987753205,7.50E-13,4.20E-12,18.61783159,5.554654346,5.072804727
CHIC2,0.373121558,7.614529791,7.987708258,7.50E-13,4.20E-12,18.61759339,7.873780478,7.50258063
C12orf57,-0.712288559,5.094743483,-7.985521077,7.59E-13,4.25E-12,18.60600287,4.600932275,5.307980141
JMJD4,-0.418673158,4.917909965,-7.98309588,7.69E-13,4.30E-12,18.59315223,4.628339353,5.042951821
LETM2,0.765375283,3.48355607,7.98232076,7.72E-13,4.32E-12,18.58904529,4.018643394,3.252495635
TRRAP,-0.378240333,6.37621796,-7.980199848,7.81E-13,4.37E-12,18.57780838,6.11162052,6.490475945
TSPYL2,-0.516286288,3.700168626,-7.978243444,7.89E-13,4.41E-12,18.5674439,3.342797562,3.85448795
SOX8,-0.993439542,0.770875394,-7.977369161,7.93E-13,4.43E-12,18.56281247,0.08865964,1.06546856
HN1,0.435953994,6.526166139,7.97563674,8.01E-13,4.46E-12,18.55363561,6.830664704,6.394678123
CCDC22,-0.350926591,5.244662352,-7.976184303,7.98E-13,4.46E-12,18.55653605,5.000631467,5.350039326
SYNJ2BP,-0.452554194,3.701732882,-7.975890831,7.99E-13,4.46E-12,18.55498152,3.386976219,3.837650532
RPP30,-0.379335682,3.862267914,-7.972933552,8.12E-13,4.53E-12,18.53931774,3.596679438,3.976953846
TMEM147,-0.454756649,4.654654914,-7.972246639,8.15E-13,4.54E-12,18.53567965,4.334864475,4.79274624
UBE4B,0.310184589,6.224926416,7.971374138,8.19E-13,4.56E-12,18.53105878,6.441234667,6.13152058
IKBKG,0.540802689,4.759820849,7.969284131,8.28E-13,4.61E-12,18.5199905,5.13643934,4.597190137
SLC9A3R1,-0.443147642,8.876375512,-7.969304069,8.28E-13,4.61E-12,18.52009608,8.565313166,9.010697888
TRMT44,-0.339234729,3.853462944,-7.966831754,8.39E-13,4.67E-12,18.50700438,3.616224602,3.955906774
ZC3HC1,-0.356547685,4.063858664,-7.963559305,8.54E-13,4.75E-12,18.48967774,3.816191033,4.170806051
ANK3,-0.760619391,3.217883053,-7.963552752,8.54E-13,4.75E-12,18.48964305,2.695374122,3.44351191
CEP170,0.369271102,5.228116408,7.962421585,8.60E-13,4.78E-12,18.48365439,5.484372899,5.117460196
RPS12,-0.793751614,9.399955997,-7.962276164,8.60E-13,4.78E-12,18.48288452,8.848028297,9.638288413
NPTN,0.267035386,6.894415459,7.960726979,8.67E-13,4.81E-12,18.47468328,7.081286375,6.813721199
ZDBF2,-0.7168354,1.649078612,-7.960948779,8.66E-13,4.81E-12,18.47585744,1.152862044,1.863353948
C1orf226,1.339129558,0.338334503,7.959562111,8.73E-13,4.84E-12,18.46851693,1.276977667,-0.066988681
ARMC7,0.301854186,5.435040682,7.959253251,8.74E-13,4.85E-12,18.46688199,5.645303622,5.344245322
ABI3,-0.623776097,6.979073816,-7.958248277,8.79E-13,4.87E-12,18.46156235,6.535130548,7.170776591
SRRT,-0.317024729,5.839708365,-7.955394297,8.93E-13,4.94E-12,18.44645653,5.618861899,5.935073884
HIST2H2BF,0.513658107,6.408264743,7.955200943,8.94E-13,4.95E-12,18.44543319,6.769932854,6.252089877
MAP3K13,0.533085622,1.40471202,7.953662508,9.01E-13,4.99E-12,18.43729121,1.776670372,1.244093641
CAPZB,-0.304680414,9.494625117,-7.952355836,9.07E-13,5.02E-12,18.43037621,9.281352218,9.586720232
ELMO2,0.381164151,6.003990997,7.951464696,9.12E-13,5.04E-12,18.42566045,6.268720463,5.889676
NAA35,-0.463751338,5.184043307,-7.951280481,9.13E-13,5.04E-12,18.42468564,4.858026333,5.324823365
FLT1,1.125465947,0.957314517,7.947557963,9.31E-13,5.14E-12,18.40498871,1.740182751,0.61925778
DUSP6,-0.574433831,7.72022038,-7.947015702,9.34E-13,5.16E-12,18.4021197,7.315343554,7.895053554
ARHGEF11,0.501363073,6.313266945,7.946141433,9.38E-13,5.18E-12,18.39749423,6.664418551,6.161633297
ARHGAP30,-0.278120728,9.00746397,-7.946243606,9.38E-13,5.18E-12,18.39803478,8.81105593,9.092276532
COX10,-0.336335844,4.586228839,-7.945479933,9.41E-13,5.19E-12,18.39399456,4.351122401,4.687752074
TMEM229B,-0.460335441,5.027618193,-7.945696078,9.40E-13,5.19E-12,18.39513806,4.707156213,5.165999502
TMEM92,1.148004508,0.403714462,7.945055605,9.44E-13,5.20E-12,18.3917497,1.203239565,0.058464986
TREML2,0.602993385,7.338224528,7.945183166,9.43E-13,5.20E-12,18.39242454,7.759841694,7.156162571
ABAT,0.640730531,4.81279402,7.944220433,9.48E-13,5.22E-12,18.38733143,5.260495759,4.619468269
PGAM5,-0.356476355,4.295372969,-7.943341376,9.52E-13,5.24E-12,18.38268115,4.046565523,4.402812548
DPEP3,0.896870748,4.602689591,7.942715031,9.55E-13,5.26E-12,18.37936785,5.234276189,4.329959015
DYSF,0.665401031,8.803673152,7.942003265,9.59E-13,5.27E-12,18.37560278,9.271203572,8.601785017
TOR1A,0.293402358,6.02362956,7.942158084,9.58E-13,5.27E-12,18.37642172,6.229228033,5.934848401
SUSD3,-0.638001841,6.137096305,-7.941595863,9.61E-13,5.28E-12,18.37344777,5.698918767,6.326309333
BTAF1,-0.312956864,6.412014242,-7.940172591,9.69E-13,5.32E-12,18.36591946,6.18911078,6.50826801
TYW1,-0.410617051,4.490678329,-7.940320181,9.68E-13,5.32E-12,18.36670011,4.204447002,4.61427822
NVL,-0.349779545,4.433275896,-7.939448688,9.72E-13,5.34E-12,18.3620906,4.188467765,4.538988499
HACD3,-0.459060339,3.365172146,-7.938650169,9.77E-13,5.36E-12,18.3578672,3.044116424,3.503809844
IFNGR1,0.542055491,8.684277284,7.937078187,9.85E-13,5.40E-12,18.34955334,9.058202368,8.522809634
CHFR,0.272664335,5.521318816,7.936086821,9.90E-13,5.43E-12,18.3443105,5.710881414,5.43946224
GIT1,-0.301791884,5.532994126,-7.935974407,9.91E-13,5.43E-12,18.34371601,5.323472397,5.623469418
SNRNP35,0.339721874,4.502028777,7.934067936,1.00E-12,5.48E-12,18.33363429,4.743153697,4.397906652
TNFAIP6,1.220110267,5.67258617,7.930257237,1.02E-12,5.59E-12,18.31348509,6.543379475,5.296561789
DUSP18,0.484539012,5.508030181,7.930030867,1.02E-12,5.60E-12,18.31228825,5.847799417,5.361311647
CREBZF,-0.415443145,6.262533254,-7.929348585,1.03E-12,5.62E-12,18.30868103,5.970076604,6.388821352
PLK3,0.560025521,5.714593464,7.927820723,1.04E-12,5.66E-12,18.3006036,6.107260313,5.54503278
CITED4,1.024031179,3.818828923,7.9266227,1.04E-12,5.70E-12,18.29427031,4.53105534,3.511276607
GCA,0.694974975,9.82512923,7.925503889,1.05E-12,5.73E-12,18.28835605,10.30771039,9.616741912
CDC23,-0.300785146,4.217582083,-7.92400415,1.06E-12,5.77E-12,18.28042856,4.004744278,4.309489317
SNRK,0.302829436,7.576513476,7.920756681,1.07E-12,5.87E-12,18.26326442,7.78730125,7.485491482
TXNDC17,0.567913883,3.128498061,7.917955299,1.09E-12,5.96E-12,18.24845988,3.522597363,2.958318818
ZNF429,0.878654868,5.027334663,7.916560091,1.10E-12,6.00E-12,18.24108723,5.644687916,4.760750304
WIPF2,0.351009412,6.196158127,7.913445412,1.12E-12,6.10E-12,18.22462999,6.44354042,6.089333954
RBM3,-0.417050751,7.061816879,-7.913106266,1.12E-12,6.11E-12,18.22283814,6.76408601,7.190382481
FAAH2,-0.986668784,3.244185781,-7.912026151,1.13E-12,6.14E-12,18.21713164,2.555317796,3.541651502
AZI2,0.517997964,4.641677148,7.910782653,1.13E-12,6.18E-12,18.21056227,4.999980122,4.486955409
ABCB8,-0.367285834,4.022062659,-7.910210507,1.14E-12,6.19E-12,18.20753976,3.766389685,4.132466898
DGAT2,0.770580556,7.043436056,7.910109838,1.14E-12,6.20E-12,18.20700795,7.584286039,6.8098872
XKR6,-0.560234166,3.371387437,-7.908827304,1.15E-12,6.24E-12,18.2002329,2.980914668,3.540000678
ORAI3,0.521877471,5.112810723,7.908171508,1.15E-12,6.26E-12,18.19676876,5.475603883,4.95615004
MRPS30,-0.364902443,4.98439401,-7.906933808,1.16E-12,6.29E-12,18.19023108,4.729778485,5.094341623
ATP5D,-0.487100059,5.799838978,-7.906647322,1.16E-12,6.30E-12,18.18871787,5.457830415,5.947524494
AAK1,-0.406971364,5.81152202,-7.904092595,1.18E-12,6.39E-12,18.17522471,5.528384469,5.933785962
ARL3,0.567231005,3.221091637,7.903273688,1.18E-12,6.41E-12,18.17089984,3.615337265,3.050849207
TAF6L,-0.438538659,3.475642373,-7.903443355,1.18E-12,6.41E-12,18.17179589,3.170029444,3.607611592
CYBB,-0.742055353,9.242931673,-7.901133881,1.19E-12,6.48E-12,18.15959964,8.718534798,9.469375777
F2RL1,0.860162133,6.039057125,7.898872222,1.21E-12,6.56E-12,18.14765704,6.649402755,5.775498784
UBE2B,0.351492072,7.728360415,7.897915434,1.22E-12,6.59E-12,18.14260511,7.972993631,7.622723345
ATXN1,0.351024771,6.419341437,7.896912492,1.22E-12,6.62E-12,18.13730969,6.665107269,6.313215282
RBPJ,0.344020545,7.003192926,7.896367688,1.23E-12,6.64E-12,18.13443329,7.241872141,6.900126901
UBE3C,-0.246738466,5.882769234,-7.896139997,1.23E-12,6.64E-12,18.13323117,5.710453462,5.957178317
SERPINH1,-0.486386887,2.753028475,-7.89579845,1.23E-12,6.65E-12,18.13142794,2.412747308,2.89996807
NUDT5,0.492980743,6.032010708,7.891394675,1.26E-12,6.81E-12,18.10818027,6.376444421,5.883277968
RSL1D1,-0.383889513,5.035768643,-7.891470395,1.26E-12,6.81E-12,18.10857996,4.765930586,5.152289622
OR2B6,1.318907372,1.68285988,7.890602098,1.26E-12,6.83E-12,18.10399668,2.610725509,1.282190631
MFSD6,-0.391060277,5.19912069,-7.889480849,1.27E-12,6.87E-12,18.09807846,4.927039514,5.316610288
SNX9,-0.458883806,5.144339413,-7.886474238,1.29E-12,6.98E-12,18.08221021,4.8286533,5.280658416
RAB29,-0.460748526,6.2325446,-7.886237737,1.29E-12,6.99E-12,18.08096209,5.907972582,6.372700699
PRAF2,0.561429148,4.032013355,7.884168515,1.31E-12,7.06E-12,18.07004246,4.425144926,3.862251995
DDX39B,-0.344416124,7.029004192,-7.88354855,1.31E-12,7.08E-12,18.06677099,6.785683135,7.134074648
BCAT2,-0.491874526,3.47810187,-7.882077514,1.32E-12,7.13E-12,18.05900887,3.13577798,3.62592355
HP,1.508981142,2.448857877,7.881620986,1.33E-12,7.15E-12,18.05660004,3.510116865,1.99058695
CCDC86,-0.529537342,3.942914308,-7.880495782,1.33E-12,7.19E-12,18.05066319,3.572405945,4.102906556
KIAA1211L,0.921075539,2.087427076,7.880046746,1.34E-12,7.20E-12,18.04829405,2.722826703,1.813049964
ACVR1,-0.402059209,5.018969002,-7.877368917,1.36E-12,7.30E-12,18.03416658,4.741963647,5.13858495
SDHAF2,0.362129092,4.550343051,7.876224872,1.36E-12,7.34E-12,18.02813142,4.804352403,4.440657194
ARMC8,0.193170959,5.373749836,7.876141373,1.37E-12,7.34E-12,18.02769095,5.508251627,5.315669517
NAF1,-0.367154288,3.742760834,-7.876403731,1.36E-12,7.34E-12,18.02907493,3.486950212,3.853224512
AQP9,0.636510427,10.27333012,7.874298607,1.38E-12,7.41E-12,18.01797048,10.71896418,10.08089723
CCNDBP1,0.385439096,7.013451149,7.874357454,1.38E-12,7.41E-12,18.01828088,7.279151439,6.898716933
CTLA4,-0.830370757,3.455192419,-7.874386972,1.38E-12,7.41E-12,18.01843658,2.872921948,3.706627395
CMTM2,0.979117452,6.390830033,7.873298091,1.39E-12,7.44E-12,18.01269314,7.074618792,6.095557614
ATG9A,0.541507031,4.902431446,7.873231711,1.39E-12,7.44E-12,18.01234302,5.284160508,4.737593896
PDE3B,0.472203119,6.647435686,7.872859393,1.39E-12,7.46E-12,18.01037924,6.976444575,6.505363665
CEACAM8,2.116767239,4.295452036,7.87235434,1.39E-12,7.47E-12,18.00771542,5.760681758,3.662739202
RBP7,0.801737123,5.516239858,7.872060153,1.40E-12,7.48E-12,18.0061638,6.071088116,5.276646293
UBE2D4,-0.359365071,3.087696953,-7.87105909,1.40E-12,7.52E-12,18.00088408,2.834655305,3.196964938
ACOT13,0.441179521,3.109438304,7.868899074,1.42E-12,7.60E-12,17.98949267,3.419717956,2.975453908
ZC3H11A,0.487766656,1.763720558,7.868712367,1.42E-12,7.61E-12,17.98850807,2.103893727,1.616827599
TRMT61A,-0.436315189,4.14493571,-7.86637183,1.44E-12,7.70E-12,17.97616592,3.842151134,4.275683595
BCL2A1,1.013126245,6.260571923,7.866019149,1.44E-12,7.71E-12,17.97430626,6.96251641,5.957459531
PIGL,-0.472991603,3.9425106,-7.861963529,1.47E-12,7.88E-12,17.95292335,3.611655061,4.085380037
TIMM50,-0.333969994,3.430569664,-7.859480982,1.49E-12,7.98E-12,17.93983616,3.196349323,3.531710266
DPH1,-0.397260303,3.738707575,-7.858628867,1.50E-12,8.01E-12,17.9353444,3.464332273,3.857187819
SIRT7,0.351113159,5.639327489,7.856563597,1.52E-12,8.10E-12,17.92445842,5.883651389,5.533823987
CFP,0.618417822,5.642093295,7.856074135,1.52E-12,8.12E-12,17.92187862,6.073169289,5.455946843
AOC3,0.899276655,4.166672703,7.855693598,1.52E-12,8.13E-12,17.91987297,4.792820048,3.896290895
MRGBP,0.359131902,4.079163576,7.853132428,1.54E-12,8.24E-12,17.90637495,4.327261892,3.972030213
SULT1A2,1.11987277,1.866236222,7.852286921,1.55E-12,8.27E-12,17.90191923,2.648101212,1.528612704
PPP1R13L,-0.523941629,1.89786677,-7.852426861,1.55E-12,8.27E-12,17.90265669,1.536015711,2.054120636
SLC28A3,1.073765389,0.7792556,7.851056963,1.56E-12,8.32E-12,17.8954378,1.521847622,0.458590863
EEFSEC,-0.412393862,5.094921629,-7.850438177,1.57E-12,8.35E-12,17.89217716,4.806659891,5.219398289
CSE1L,-0.342628512,5.740161513,-7.849640424,1.57E-12,8.38E-12,17.88797358,5.499217696,5.844205434
ZNF106,0.300613601,7.043091145,7.848467041,1.58E-12,8.43E-12,17.88179098,7.250459573,6.953545688
MAP1LC3B,0.361123449,7.024330584,7.846894443,1.60E-12,8.50E-12,17.87350538,7.275782812,6.915748941
GMPS,-0.279715406,4.589043907,-7.84475396,1.62E-12,8.59E-12,17.86222865,4.39259954,4.673872156
NFKBIA,0.510356755,8.451627191,7.842048009,1.64E-12,8.71E-12,17.84797434,8.80851573,8.297516231
DDAH2,0.533634382,5.335319393,7.840027716,1.66E-12,8.80E-12,17.837333,5.709792278,5.173615192
MBD6,0.483802004,6.99693376,7.837784771,1.68E-12,8.91E-12,17.82552,7.336869674,6.850143252
TSPAN32,-0.547515111,7.000522423,-7.837599723,1.68E-12,8.91E-12,17.82454545,6.614246874,7.167323229
CCSAP,0.471247577,5.246471047,7.837413078,1.68E-12,8.92E-12,17.82356249,5.569859529,5.106826021
HAUS5,-0.474894444,3.487499018,-7.837362143,1.68E-12,8.92E-12,17.82329425,3.158918788,3.629385936
MRPL9,-0.481096851,4.514489739,-7.83648031,1.69E-12,8.96E-12,17.81865026,4.179609175,4.659097255
SNAPC3,-0.368964905,5.331655511,-7.831831557,1.73E-12,9.18E-12,17.79417151,5.071425512,5.444027557
RTCB,-0.342169065,5.141680395,-7.831456035,1.73E-12,9.19E-12,17.79219436,4.899243018,5.246369263
RPUSD4,-0.371019448,4.074921549,-7.831087381,1.74E-12,9.21E-12,17.7902534,3.815490104,4.186948764
IGIP,-0.409984768,4.224682066,-7.830205194,1.75E-12,9.25E-12,17.7856088,3.942443645,4.346557748
CORO7,0.418031112,4.741143196,7.829816192,1.75E-12,9.26E-12,17.78356082,5.031472855,4.61577357
ZXDA,-0.482127064,3.770155726,-7.829407948,1.75E-12,9.28E-12,17.78141157,3.433059368,3.915720062
ADCY10,0.739628916,0.63646424,7.828553821,1.76E-12,9.32E-12,17.77691504,1.159398028,0.410651922
LDOC1,-0.944464601,3.234443145,-7.82727762,1.77E-12,9.38E-12,17.77019682,2.579730029,3.517160172
TRIM47,-0.784424024,1.798778898,-7.826423148,1.78E-12,9.42E-12,17.76569888,1.250232886,2.035651039
DNAJC24,-0.383091597,3.382108259,-7.826130518,1.78E-12,9.43E-12,17.76415852,3.113933779,3.497910875
THAP6,0.36951439,4.195898544,7.825173824,1.79E-12,9.47E-12,17.75912275,4.45242913,4.085123972
SUPT7L,-0.282792494,4.987366577,-7.823318387,1.81E-12,9.56E-12,17.74935685,4.789370257,5.072864988
DDHD1,-0.388941286,4.854624617,-7.823183413,1.81E-12,9.57E-12,17.74864646,4.58434288,4.971337185
SYTL3,0.513419171,6.778583776,7.822286205,1.82E-12,9.61E-12,17.74392441,7.135556593,6.624436424
USP20,-0.330595325,6.0350819,-7.821976582,1.82E-12,9.62E-12,17.74229489,5.807344265,6.133423151
PIK3CB,0.303276551,5.805003644,7.821781255,1.83E-12,9.63E-12,17.74126691,6.016325896,5.713750853
RNF146,0.378427052,6.365939207,7.821473592,1.83E-12,9.64E-12,17.73964774,6.627316018,6.253071947
TLE4,0.27333427,6.979189906,7.82087167,1.84E-12,9.67E-12,17.73648001,7.169552283,6.896987971
RNF135,0.414233527,5.629231335,7.820277466,1.84E-12,9.69E-12,17.73335298,5.916192519,5.505316278
RNMTL1,-0.394942932,3.949203816,-7.818633679,1.86E-12,9.77E-12,17.72470288,3.676779768,4.066841473
NPAT,-0.350828615,6.027582603,-7.815213923,1.89E-12,9.95E-12,17.70670909,5.782875749,6.133251471
EGLN1,0.730489102,5.836652868,7.814831586,1.90E-12,9.97E-12,17.70469751,6.351703659,5.614244571
GNMT,0.801497477,3.569505092,7.814472052,1.90E-12,9.98E-12,17.70280593,4.124095035,3.330023071
CLP1,0.417887209,4.336800263,7.813920858,1.90E-12,1.00E-11,17.69990604,4.629190476,4.210540853
KDM3A,0.295139359,5.936422849,7.813844999,1.91E-12,1.00E-11,17.69950695,6.141222426,5.847986668
TDP2,0.43776647,6.965548669,7.81100214,1.93E-12,1.01E-11,17.68455156,7.270947983,6.833671693
SEC22C,-0.243996306,4.533913931,-7.811522229,1.93E-12,1.01E-11,17.68728745,4.36273871,4.607830504
ACSF3,-0.298927779,5.373309902,-7.812154715,1.92E-12,1.01E-11,17.69061467,5.167182081,5.462319643
FLNB,-0.50747334,4.41442773,-7.811413875,1.93E-12,1.01E-11,17.68671745,4.062778295,4.566276349
KCNAB3,0.611565442,2.70493191,7.810087432,1.94E-12,1.02E-11,17.67973997,3.125223167,2.523442503
METTL2B,-0.330551081,3.579267351,-7.809346447,1.95E-12,1.02E-11,17.67584234,3.349726729,3.678387165
C10orf2,-0.554949337,2.911100607,-7.808917873,1.96E-12,1.02E-11,17.67358807,2.52913794,3.076039031
RAB5A,0.224369544,6.679390952,7.807968462,1.97E-12,1.03E-11,17.66859439,6.837472881,6.611128301
MME,0.836126649,8.111504088,7.805427598,1.99E-12,1.04E-11,17.65523106,8.696294849,7.858980805
AP3S2,0.398051604,4.301653666,7.806637676,1.98E-12,1.04E-11,17.66159511,4.578252815,4.182213124
PKM,-0.440826141,7.710394032,-7.8048661,2.00E-12,1.05E-11,17.65227814,7.402439807,7.843374265
MBLAC2,-0.433334754,3.313400091,-7.801569112,2.03E-12,1.06E-11,17.63494071,3.009820621,3.444491226
NUBPL,-0.449716702,2.091806865,-7.801551661,2.03E-12,1.06E-11,17.63484895,1.776929703,2.227776549
DUSP5,-0.870518298,4.745902351,-7.802855628,2.02E-12,1.06E-11,17.64170564,4.138163438,5.008335064
TMEM167B,0.382125328,6.006574325,7.800500795,2.05E-12,1.07E-11,17.62932344,6.271087279,5.892352822
MORC4,-0.53067558,1.874849977,-7.798244102,2.07E-12,1.08E-11,17.61745848,1.50769688,2.03339336
USP6NL,0.461240375,3.299327589,7.7967289,2.09E-12,1.09E-11,17.6094927,3.623073838,3.159528072
RNF13,0.403163777,7.739790865,7.797259048,2.08E-12,1.09E-11,17.61227975,8.019473993,7.619018605
UPF3A,-0.344912659,4.60341499,-7.797304852,2.08E-12,1.09E-11,17.61252056,4.359621179,4.70868959
B3GAT3,-0.358558067,5.607127507,-7.795739928,2.10E-12,1.09E-11,17.60429372,5.355897799,5.715613063
IL4I1,-1.022072433,1.461723033,-7.797039552,2.08E-12,1.09E-11,17.61112583,0.753506619,1.767543758
MED30,0.535179775,4.437616992,7.79227843,2.14E-12,1.11E-11,17.58609859,4.808055755,4.277654799
RAPGEF1,-0.426070755,7.76789675,-7.789710256,2.17E-12,1.13E-11,17.57260094,7.467217575,7.897735484
ALOX5,0.41789146,9.039874262,7.787082467,2.20E-12,1.14E-11,17.55879157,9.33061575,8.914326802
ASCC3,-0.43076201,4.999509401,-7.788478582,2.18E-12,1.14E-11,17.56612814,4.698386434,5.129539773
PLEKHO1,-0.404640641,6.839527424,-7.785830713,2.21E-12,1.15E-11,17.552214,6.560541106,6.959998788
ACTL6A,-0.366192268,4.133421666,-7.783640573,2.24E-12,1.16E-11,17.54070639,3.874525276,4.245217835
CDK6,-0.431976481,4.896480863,-7.784291075,2.23E-12,1.16E-11,17.54412419,4.596890737,5.025849326
RPS21,-0.96822742,7.56220177,-7.784286397,2.23E-12,1.16E-11,17.54409961,6.881418957,7.856176167
C17orf53,1.556215553,1.138347339,7.780818316,2.27E-12,1.18E-11,17.5258791,2.227015138,0.668240789
BLOC1S2,0.516999196,4.852968871,7.779007413,2.29E-12,1.19E-11,17.51636614,5.210560802,4.698554173
